What lovely foliage she has.	What lovely foliage she has.
You dare not defoliate this lovely plant!	You dare not defoliate this lovely plant!
It is the Fruit of Compassion, a gift from Julanar.	It is the Fruit of Compassion, a gift from Julanar.
Julanar has given you the fruit you need.  You need no more.	Julanar has given you the fruit you need.  You need no more.
It smells like pomegranates.	It smells like pomegranates.
The water, as you pour it out on the ground, quickly sinks into the soil and vanishes.	The water, as you pour it out on the ground, quickly sinks into the soil and vanishes.
The Elemental Earth seems to sparkle a bit in the light as it settles down into the soil around the plant.	The Elemental Earth seems to sparkle a bit in the light as it settles down into the soil around the plant.
You sprinkle the dirt around the base of the tree.	You sprinkle the dirt around the base of the tree.
You start to tell the plant about yourself and your adventures.  You mention how much you wish to be a hero, and how hard it has been to become one.  You then tell her about your experiences in Spielburg with the Dryad and how you aided her by getting the seed of the Spore Spitting Spirea.	You start to tell the plant about yourself and your adventures.  You mention how much you wish to be a hero, and how hard it has been to become one.  You then tell her about your experiences in Spielburg with the Dryad and how you aided her by getting the seed of the Spore Spitting Spirea.
You tell about how and why you came to Shapeir, about all the friends you have made in this land of Shapeir and all the fun you have had here.  Finally, you mention that you are giving her water as a simple act of kindness, that it might ease her thirst.	You tell about how and why you came to Shapeir, about all the friends you have made in this land of Shapeir and all the fun you have had here.  Finally, you mention that you are giving her water as a simple act of kindness, that it might ease her thirst.
You tell her how you took the Famous Adventurer's Correspondence Course and journeyed to Spielburg to become a hero.  You mention how you came to Shapeir and the things you have done here so far.	You tell her how you took the Famous Adventurer's Correspondence Course and journeyed to Spielburg to become a hero.  You mention how you came to Shapeir and the things you have done here so far.
You begin speaking about the problems facing Shapeir and about the menace of the Earth Elemental.  You tell how frightened the people of the city were, and how scared you were to face it.	You begin speaking about the problems facing Shapeir and about the menace of the Earth Elemental.  You tell how frightened the people of the city were, and how scared you were to face it.
Even though you were afraid, you knew that you had to protect and save your friends.  So you overcame your fear and defeated the monster.  Now you are giving the magical earth to her to help remind her that there is still magic in the world and that others still care about her.	Even though you were afraid, you knew that you had to protect and save your friends.  So you overcame your fear and defeated the monster.  Now you are giving the magical earth to her to help remind her that there is still magic in the world and that others still care about her.
You tell about how you fought the Earth Elemental and how hard it was to defeat.  You tell how your friends needed you.  The Hero business is a dirty business, but someone's got to do it.	You tell about how you fought the Earth Elemental and how hard it was to defeat.  You tell how your friends needed you.  The Hero business is a dirty business, but someone's got to do it.
The act of hugging the tree is fruitless.	The act of hugging the tree is fruitless.
A purple fruit has been created on one branch of the tree.	A purple fruit has been created on one branch of the tree.
The "Fruit of Compassion" drops into your hands, Julanar's gift to you for restoring her spirit.	The "Fruit of Compassion" drops into your hands, Julanar's gift to you for restoring her spirit.
You carefully put the fruit away.	You carefully put the fruit away.
Off you go to the computer store for a new monitor. By the way, real Heroes don't throw things at ladies (even rather stiff ones).	Off you go to the computer store for a new monitor. By the way, real Heroes don't throw things at ladies (even rather stiff ones).
Hmm.  Let's see now.  "chirpy" is the first person indicative...	Hmm.  Let's see now.  "chirpy" is the first person indicative...
No, wait.  "Caw" is the noun form...	No, wait.  "Caw" is the noun form...
%s "%s", but you're not sure.  %s.	%s "%s", but you're not sure.  %s.
The rock was heavy, but after the sand was moved, you manage to get the rock off the feather.	The rock was heavy, but after the sand was moved, you manage to get the rock off the feather.
The rock was heavy, but you manage to move it off the feather.	The rock was heavy, but you manage to move it off the feather.
You see sheer cliff walls where the mountains begin, stark against the brilliant blue of the sky.  On a ledge jutting out from the cliff, a Griffin seems to have made a nest.	You see sheer cliff walls where the mountains begin, stark against the brilliant blue of the sky.  On a ledge jutting out from the cliff, a Griffin seems to have made a nest.
Some debris has fallen from the nest.	Some debris has fallen from the nest.
A Cliff Note:  How high a cliff would make a miffed Griffin stiff, if the gifted Griffin could lift cliffs?	A Cliff Note:  How high a cliff would make a miffed Griffin stiff, if the gifted Griffin could lift cliffs?
You see various rocks lying on the ground around here.	You see various rocks lying on the ground around here.
The desert sky is ablaze with stars.	The desert sky is ablaze with stars.
The sun burns down.	The sun burns down.
It's a Griffin;  it's a plane;  it's....gone!	It's a Griffin;  it's a plane;  it's....gone!
It may have wings and feathers, but the Griffin is not what you'd normally call a bird!	It may have wings and feathers, but the Griffin is not what you'd normally call a bird!
The feather looks just like a Griffin feather.	The feather looks just like a Griffin feather.
You don't see one just yet.	You don't see one just yet.
You already have a feather, so don't be greedy.  The Griffin probably needs them more than you.	You already have a feather, so don't be greedy.  The Griffin probably needs them more than you.
The Griffin has many feathers.  Perhaps you can grab one of them.	The Griffin has many feathers.  Perhaps you can grab one of them.
It's up there.  You're down here.	It's up there.  You're down here.
Good idea!  Now if you could just find one.	Good idea!  Now if you could just find one.
You will need to move the rock first.	You will need to move the rock first.
With your skill, you can tell that since it juts outward, it would be too dangerous to climb the cliff.	With your skill, you can tell that since it juts outward, it would be too dangerous to climb the cliff.
You can see that the nest is made up mostly of rocks, hair, pin-feathers, and the down from the Griffin's breast.	You can see that the nest is made up mostly of rocks, hair, pin-feathers, and the down from the Griffin's breast.
